nomeMunicipio,dataCaso,confirmadosCaso,recuperadosCaso,obitosCaso,suspeitosCaso,descartadosCaso
Guidoval,2020-07-22,1,0,0,3,104
Guidoval,2020-07-25,1,1,0,5,109
Guidoval,2020-07-27,2,1,0,10,112
Guidoval,2020-07-29,3,1,0,3,120
Guidoval,2020-07-30,3,1,0,4,132
Guidoval,2020-07-31,3,1,0,10,135
Guidoval,2020-08-01,3,1,0,10,135
Guidoval,2020-08-02,3,1,0,10,135
Guidoval,2020-08-03,4,1,0,5,153
Guidoval,2020-08-05,4,1,0,7,162
Guidoval,2020-08-07,4,1,0,1,175
Guidoval,2020-08-10,6,4,0,2,181
Guidoval,2020-08-13,6,4,0,9,185
Guidoval,2020-08-19,7,4,0,5,215
Guidoval,2020-08-26,8,6,0,5,236
Guidoval,2020-09-01,9,6,0,7,263
Guidoval,2020-09-08,14,9,0,7,297
Guidoval,2020-09-12,18,9,0,2,334
Guidoval,2020-09-13,19,9,0,2,334
Guidoval,2020-09-14,22,9,0,2,340
Guidoval,2020-09-15,23,9,0,2,348
Guidoval,2020-09-16,26,9,0,2,349
Guidoval,2020-09-17,30,11,0,4,363
Guidoval,2020-09-18,33,15,0,3,373
Guidoval,2020-09-19,38,16,0,3,382
Guidoval,2020-09-21,41,17,0,1,385
Guidoval,2020-09-22,46,18,0,1,415
Guidoval,2020-09-23,49,19,0,2,423
Guidoval,2020-09-24,56,23,0,2,431
Guidoval,2020-11-04,84,82,0,9,665
Guidoval,2020-10-22,81,79,0,16,556
Guidoval,2020-10-16,80,79,0,6,549
Guidoval,2020-10-13,80,78,0,7,541
Guidoval,2020-10-07,77,63,0,24,522
Guidoval,2020-10-02,75,49,0,25,614
Guidoval,2020-09-30,74,45,0,32,599
Guidoval,2020-09-29,74,34,0,27,589
Guidoval,2020-09-28,70,30,0,32,575
Guidoval,2020-11-06,84,84,0,7,678
Guidoval,2020-11-16,86,85,0,7,606
Guidoval,2020-11-17,86,86,0,7,615
Guidoval,2020-11-20,88,86,0,8,621
Guidoval,2020-11-25,90,86,0,0,634
Guidoval,2020-11-27,90,86,0,0,637
Guidoval,2020-11-02,99,89,0,0,675
Guidoval,2020-12-04,105,90,0,0,687
Guidoval,2020-12-07,111,92,0,0,701
Guidoval,2020-12-08,111,98,0,0,706
Guidoval,2020-12-10,114,98,0,21,722
Guidoval,2020-12-11,116,101,0,20,724
Guidoval,2020-12-14,117,104,0,20,741
Guidoval,2020-12-15,117,107,0,13,742
Guidoval,2020-12-16,117,111,0,14,746
Guidoval,2020-12-17,118,112,0,10,755
Guidoval,2020-12-18,120,113,0,10,758
Guidoval,2020-12-21,124,117,0,13,762
Guidoval,2020-12-22,127,117,0,15,763
Guidoval,2020-12-23,138,119,0,19,767
Guidoval,2020-12-28,145,131,0,14,776
Guidoval,2020-12-29,153,131,0,22,776
Guidoval,2021-01-06,160,153,0,20,776
Guidoval,2021-01-11,169,153,0,20,799
Guidoval,2021-01-12,178,154,0,20,815
Guidoval,2021-01-13,185,158,0,27,824
Guidoval,2021-01-14,191,162,0,29,827
Guidoval,2021-01-15,195,170,0,25,829
Guidoval,2021-01-18,197,186,0,11,834
Guidoval,2021-01-19,200,189,0,11,845
Guidoval,2021-01-20,202,189,0,13,845
Visconde do Rio Branco,2020-05-29,7,5,0,0,49
Visconde do Rio Branco,2020-06-02,9,6,1,2,50
Visconde do Rio Branco,2020-06-03,9,7,1,3,54
Visconde do Rio Branco,2020-06-04,9,7,1,6,59
Visconde do Rio Branco,2020-03-18,0,0,0,2,0
Visconde do Rio Branco,2020-03-20,0,0,0,5,0
Visconde do Rio Branco,2020-03-21,0,0,0,7,0
Visconde do Rio Branco,2020-03-23,0,0,0,8,0
Visconde do Rio Branco,2020-03-26,0,0,0,9,0
Visconde do Rio Branco,2020-03-29,0,0,0,35,1
Visconde do Rio Branco,2020-03-31,0,0,0,58,3
Visconde do Rio Branco,2020-04-03,0,0,0,92,5
Visconde do Rio Branco,2020-04-09,0,0,0,119,8
Visconde do Rio Branco,2020-04-11,0,0,0,122,10
Visconde do Rio Branco,2020-04-12,0,0,0,124,12
Visconde do Rio Branco,2020-04-12,0,0,0,124,12
Visconde do Rio Branco,2020-06-09,10,9,1,1,84
Visconde do Rio Branco,2020-06-08,9,8,1,0,73
Visconde do Rio Branco,2020-06-05,9,7,1,2,70
Visconde do Rio Branco,2020-05-28,7,5,0,0,49
Visconde do Rio Branco,2020-05-27,7,5,0,0,44
Visconde do Rio Branco,2020-06-10,10,9,1,4,87
Visconde do Rio Branco,2020-06-11,10,9,1,5,92
Visconde do Rio Branco,2020-06-11,10,9,1,5,92
Visconde do Rio Branco,2020-06-12,10,9,1,3,101
Visconde do Rio Branco,2020-06-13,10,9,1,5,104
Visconde do Rio Branco,2020-06-14,11,9,1,6,106
Visconde do Rio Branco,2020-06-15,12,9,1,6,107
Visconde do Rio Branco,2020-06-16,13,10,1,6,116
Visconde do Rio Branco,2020-06-17,13,10,1,3,124
Visconde do Rio Branco,2020-06-19,26,13,1,10,135
Visconde do Rio Branco,2020-06-21,29,13,1,13,139
Visconde do Rio Branco,2020-06-22,31,15,1,7,146
Visconde do Rio Branco,2020-06-23,33,19,1,4,154
Visconde do Rio Branco,2020-06-24,36,19,1,3,161
Visconde do Rio Branco,2020-06-25,38,20,2,3,167
Visconde do Rio Branco,2020-06-26,40,20,2,4,172
Visconde do Rio Branco,2020-06-27,45,21,3,3,183
Visconde do Rio Branco,2020-06-28,46,24,3,3,190
Visconde do Rio Branco,2020-06-29,48,24,3,4,191
Visconde do Rio Branco,2020-06-30,48,31,3,7,196
Visconde do Rio Branco,2020-07-01,50,33,3,11,204
Visconde do Rio Branco,2020-07-02,59,33,3,9,215
Visconde do Rio Branco,2020-07-03,77,34,3,7,225
Visconde do Rio Branco,2020-04-14,0,0,0,130,12
Visconde do Rio Branco,2020-04-17,0,0,0,155,12
Visconde do Rio Branco,2020-04-19,0,0,0,157,14
Visconde do Rio Branco,2020-04-23,0,0,0,175,14
Visconde do Rio Branco,2020-04-24,0,0,0,178,0
Visconde do Rio Branco,2020-04-27,0,0,0,187,14
Visconde do Rio Branco,2020-05-02,0,0,0,0,19
Visconde do Rio Branco,2020-05-05,0,0,0,205,19
Visconde do Rio Branco,2020-05-06,0,0,0,0,19
Visconde do Rio Branco,2020-05-08,0,0,0,220,20
Visconde do Rio Branco,2020-05-11,0,0,0,235,25
Visconde do Rio Branco,2020-05-13,1,0,0,250,27
Visconde do Rio Branco,2020-05-14,2,0,0,250,26
Visconde do Rio Branco,2020-05-15,2,1,0,260,27
Visconde do Rio Branco,2020-05-16,2,1,0,266,30
Visconde do Rio Branco,2020-05-19,2,1,0,272,33
Visconde do Rio Branco,2020-05-20,2,1,0,283,40
Visconde do Rio Branco,2020-05-22,2,2,0,289,40
Visconde do Rio Branco,2020-05-26,3,2,0,295,42
Visconde do Rio Branco,2020-05-27,7,5,0,0,44
Visconde do Rio Branco,2020-07-05,82,37,4,5,255
Visconde do Rio Branco,2020-07-06,82,37,4,15,259
Visconde do Rio Branco,2020-07-07,85,37,4,10,293
Visconde do Rio Branco,2020-07-08,89,40,4,8,311
Visconde do Rio Branco,2020-07-09,90,42,4,8,321
Visconde do Rio Branco,2020-07-10,93,53,4,4,330
Visconde do Rio Branco,2020-07-11,93,54,4,7,336
Visconde do Rio Branco,0000-00-00,106,56,4,7,376
Visconde do Rio Branco,2020-07-12,106,59,4,0,376
Visconde do Rio Branco,2020-07-13,110,62,4,0,389
Visconde do Rio Branco,2020-07-14,112,66,4,0,399
Visconde do Rio Branco,2020-07-15,115,69,4,0,407
Visconde do Rio Branco,2020-07-16,120,79,4,0,428
Visconde do Rio Branco,2020-07-17,124,80,4,0,439
Visconde do Rio Branco,2020-07-18,140,80,5,0,474
Visconde do Rio Branco,2020-07-19,140,80,5,0,474
Visconde do Rio Branco,2020-07-21,143,80,6,0,510
Visconde do Rio Branco,2020-07-22,162,90,6,0,544
Visconde do Rio Branco,2020-07-23,165,91,6,0,566
Visconde do Rio Branco,2020-07-24,170,94,6,0,577
Visconde do Rio Branco,2020-07-25,190,94,7,0,620
Visconde do Rio Branco,2020-07-26,190,94,7,0,624
Visconde do Rio Branco,2020-07-27,202,94,7,0,638
Visconde do Rio Branco,2020-07-28,213,94,8,0,661
Visconde do Rio Branco,2020-07-29,223,121,9,0,685
Visconde do Rio Branco,2020-07-30,230,131,9,0,709
Visconde do Rio Branco,2020-07-31,240,131,9,0,728
Visconde do Rio Branco,2020-08-01,254,131,9,0,778
Visconde do Rio Branco,2020-08-02,255,131,9,0,778
Visconde do Rio Branco,2020-08-03,259,131,9,0,824
Visconde do Rio Branco,2020-08-04,266,131,10,0,851
Visconde do Rio Branco,2020-08-06,280,133,10,0,891
Visconde do Rio Branco,2020-08-05,275,133,10,0,873
Visconde do Rio Branco,2020-08-07,287,187,10,0,916
Visconde do Rio Branco,2020-08-08,296,187,10,0,978
Visconde do Rio Branco,2020-08-09,296,187,10,0,978
Visconde do Rio Branco,2020-08-10,305,187,10,0,1013
Visconde do Rio Branco,2020-08-11,313,196,10,0,1037
Visconde do Rio Branco,2020-08-13,317,196,10,0,1063
Visconde do Rio Branco,2020-08-14,328,206,11,0,1114
Visconde do Rio Branco,2020-08-11,332,206,11,0,1142
Visconde do Rio Branco,2020-08-15,332,206,11,0,1142
Visconde do Rio Branco,2020-08-16,333,206,11,0,1148
Visconde do Rio Branco,2020-08-17,338,206,11,0,1173
Visconde do Rio Branco,2020-08-18,344,220,11,0,1196
Visconde do Rio Branco,2020-08-19,349,228,11,0,1217
Visconde do Rio Branco,2020-08-20,357,229,11,0,1237
Visconde do Rio Branco,2020-08-21,360,244,11,0,1257
Visconde do Rio Branco,2020-08-22,370,244,11,0,1281
Visconde do Rio Branco,2020-08-23,371,244,11,0,1287
Visconde do Rio Branco,2020-08-24,380,244,11,0,1317
Visconde do Rio Branco,2020-08-25,385,258,11,0,1340
Visconde do Rio Branco,2020-08-26,387,261,12,0,1376
Visconde do Rio Branco,2020-08-27,392,268,13,0,1395
Visconde do Rio Branco,2020-08-28,394,271,13,0,1419
Visconde do Rio Branco,2020-08-30,401,271,13,0,1430
Visconde do Rio Branco,2020-08-31,409,271,13,0,1455
Visconde do Rio Branco,2020-09-01,414,276,13,0,1477
Visconde do Rio Branco,2020-09-03,420,276,14,0,1505
Visconde do Rio Branco,2020-09-04,432,276,14,0,1532
Visconde do Rio Branco,2020-09-05,439,276,14,0,1542
Visconde do Rio Branco,2020-09-06,439,276,14,0,1542
Visconde do Rio Branco,2020-09-08,524,298,15,0,1667
Visconde do Rio Branco,2020-09-13,543,349,16,0,1799
Visconde do Rio Branco,2020-09-14,547,349,16,0,1816
Visconde do Rio Branco,2020-09-20,598,375,16,0,2092
Visconde do Rio Branco,2020-11-21,759,559,21,0,3123
Visconde do Rio Branco,2020-09-16,562,373,16,0,1855
Visconde do Rio Branco,2020-09-15,553,370,16,0,1830
Visconde do Rio Branco,2020-09-18,592,375,16,0,2074
Visconde do Rio Branco,2020-09-19,598,375,16,0,2092
Visconde do Rio Branco,2020-09-23,619,386,17,0,2154
Visconde do Rio Branco,2020-09-24,626,396,17,0,2180
Visconde do Rio Branco,2020-09-25,629,399,17,0,2225
Visconde do Rio Branco,2020-09-26,629,399,17,0,2245
Visconde do Rio Branco,2020-09-27,629,399,17,0,2245
Visconde do Rio Branco,2020-09-28,631,399,17,0,2250
Guiricema,2020-06-01,0,0,0,0,15
Guiricema,2020-06-03,0,0,0,2,16
Guiricema,2020-06-10,1,0,0,0,23
Guiricema,2020-06-15,1,1,0,1,23
Guiricema,2020-06-16,1,1,0,6,26
Guiricema,2020-06-16,0,0,0,2,31
Guiricema,2020-06-08,1,0,0,1,22
Guiricema,2020-06-09,1,0,0,2,22
Guiricema,2020-06-17,1,1,0,7,29
Guiricema,2020-06-19,1,1,0,8,30
Guiricema,2020-06-18,1,1,0,8,29
Guiricema,2020-06-20,1,1,0,9,30
Guiricema,2020-06-22,2,1,0,7,34
Guiricema,2020-06-23,10,1,0,3,32
Guiricema,2020-06-24,10,1,0,4,37
Guiricema,2020-06-25,10,1,0,4,38
Guiricema,2020-06-26,11,1,0,9,38
Guiricema,2020-06-27,12,1,0,8,39
Guiricema,2020-06-29,14,2,0,6,43
Guiricema,2020-06-30,14,2,0,10,43
Guiricema,2020-07-01,15,2,0,12,44
Guiricema,2020-07-02,18,2,0,12,48
Guiricema,2020-07-03,18,2,0,13,48
Guiricema,2020-06-29,0,0,0,6,12
Guiricema,2020-05-28,0,0,0,5,11
Guiricema,2020-05-27,0,0,0,5,11
Guiricema,2020-05-26,0,0,0,5,11
Guiricema,2020-05-25,0,0,0,6,10
Guiricema,2020-05-22,0,0,0,4,9
Guiricema,2020-03-25,0,0,0,1,0
Guiricema,2020-03-26,0,0,0,1,0
Guiricema,2020-03-27,0,0,0,1,0
Guiricema,2020-03-29,0,0,0,1,0
Guiricema,2020-03-30,0,0,0,0,0
Guiricema,2020-03-31,0,0,0,1,0
Guiricema,2020-04-01,0,0,0,1,0
Guiricema,2020-04-02,0,0,0,1,0
Guiricema,2020-04-03,0,0,0,1,0
Guiricema,2020-04-04,0,0,0,1,48
Guiricema,2020-04-05,0,0,0,5,0
Guiricema,2020-04-06,0,0,0,5,0
Guiricema,2020-04-07,0,0,0,5,0
Guiricema,2020-04-08,0,0,0,5,0
Guiricema,2020-04-09,0,0,0,5,0
Guiricema,2020-04-11,0,0,0,4,1
Guiricema,2020-04-13,0,0,0,4,0
Guiricema,2020-04-14,0,0,0,0,5
Guiricema,2020-04-15,0,0,0,0,5
Guiricema,2020-04-16,0,0,0,0,5
Guiricema,2020-04-17,0,0,0,0,5
Guiricema,2020-04-22,0,0,0,0,5
Guiricema,2020-04-22,0,0,0,6,0
Guiricema,2020-04-23,0,0,0,1,5
Guiricema,2020-04-24,0,0,0,2,5
Guiricema,2020-04-27,0,0,0,2,5
Guiricema,2020-04-28,0,0,0,2,5
Guiricema,2020-04-29,0,0,0,2,0
Guiricema,2020-04-30,0,0,0,3,5
Guiricema,2020-05-04,0,0,0,3,5
Guiricema,2020-05-05,0,0,0,3,5
Guiricema,2020-05-06,0,0,0,1,7
Guiricema,2020-05-07,0,0,0,0,7
Guiricema,2020-05-08,0,0,0,0,8
Guiricema,2020-05-11,0,0,0,0,8
Guiricema,2020-05-12,0,0,0,0,8
Guiricema,2020-05-13,0,0,0,0,8
Guiricema,2020-05-14,0,0,0,1,8
Guiricema,2020-05-15,0,0,0,1,8
Guiricema,2020-05-18,0,0,0,1,8
Guiricema,2020-05-19,0,0,0,0,9
Guiricema,2020-05-20,0,0,0,0,9
Guiricema,2020-05-21,0,0,0,0,9
Guiricema,2020-07-06,18,2,0,17,53
Guiricema,2020-07-07,19,2,0,15,57
Guiricema,2020-07-08,22,2,0,14,59
Guiricema,2020-07-09,22,13,0,12,63
Guiricema,2020-07-10,22,15,0,15,63
Guiricema,2020-07-13,23,20,0,16,68
Guiricema,2020-07-14,26,20,0,15,69
Guiricema,2020-07-15,28,21,0,12,74
Guiricema,2020-07-16,28,21,0,12,77
Guiricema,2020-07-17,28,23,0,12,79
Guiricema,2020-07-20,29,25,0,9,82
Guiricema,2020-07-21,31,25,0,2,83
Guiricema,2020-07-22,31,25,0,8,87
Guiricema,2020-07-23,33,26,0,13,97
Guiricema,2020-07-24,34,28,0,14,98
Guiricema,2020-07-27,34,31,0,13,107
Guiricema,2020-07-28,35,31,0,5,117
Guiricema,2020-07-29,37,31,0,4,120
Guiricema,2020-07-30,48,33,0,6,128
Guiricema,2020-07-31,48,33,0,6,128
Guiricema,2020-08-01,50,33,1,6,128
Guiricema,2020-08-02,51,33,1,6,128
Guiricema,2020-08-03,55,34,1,6,132
Guiricema,2020-08-04,58,39,1,18,137
Guiricema,2020-08-05,60,44,1,18,137
Guiricema,2020-08-06,60,45,1,27,143
Guiricema,2020-08-07,60,52,1,21,151
Guiricema,2020-08-08,61,52,1,20,151
Guiricema,2020-08-10,62,55,1,9,167
Guiricema,2020-08-11,63,56,1,9,173
Guiricema,2020-08-12,63,56,2,5,175
Guiricema,2020-08-13,63,57,2,7,181
Guiricema,2020-08-17,65,61,2,4,185
Guiricema,2020-08-18,65,61,2,4,185
Guiricema,2020-08-19,66,61,2,5,187
Guiricema,2020-08-20,68,61,2,3,189
Guiricema,2020-08-21,68,61,3,3,189
Guiricema,2020-08-22,69,61,3,6,189
Guiricema,2020-08-24,70,62,3,8,191
Guiricema,2020-08-25,70,62,3,8,191
Guiricema,2020-08-26,78,64,3,8,194
Guiricema,2020-08-27,78,64,3,3,195
Guiricema,2020-08-28,81,67,3,5,196
Guiricema,2020-08-31,84,70,3,5,200
Guiricema,2020-09-01,86,75,3,18,201
Guiricema,2020-09-02,88,77,3,13,209
Guiricema,2020-09-03,89,78,3,16,209
Guiricema,2020-09-04,93,78,3,10,217
Guiricema,2020-09-05,94,78,3,10,217
Guiricema,2020-08-08,95,84,3,20,217
Guiricema,2020-09-08,95,78,3,10,217
Guiricema,2020-09-09,97,86,3,10,228
Guiricema,2020-09-09,97,86,3,18,228
Guiricema,2020-09-10,104,86,3,15,228
Guiricema,2020-09-11,105,90,3,17,238
Guiricema,2020-09-13,106,90,3,17,238
Guiricema,2020-09-14,109,96,3,17,248
Guiricema,2020-09-15,117,96,3,12,248
Guiricema,2020-09-16,120,96,3,12,257
Guiricema,2020-09-17,124,103,3,11,260
Guiricema,2020-09-18,128,110,3,13,270
Guiricema,2020-09-19,129,110,3,16,271
Guiricema,2020-09-20,130,110,3,17,271
Guiricema,2021-01-20,319,304,8,6,508
Guiricema,2021-01-16,317,292,7,6,501
Guiricema,2021-01-15,315,292,7,4,499
Guiricema,2021-01-14,312,285,7,4,497
Mercês,2020-05-28,0,0,0,0,68
Mercês,2020-06-03,0,0,0,0,113
Mercês,2020-04-27,0,0,0,4,4
Mercês,2020-05-05,0,0,0,2,7
Mercês,2020-05-11,0,0,0,0,30
Mercês,2020-05-19,,0,0,1,37
Mercês,2020-05-21,0,0,0,0,39
Mercês,2020-05-28,0,0,0,0,68
Mercês,2020-06-08,2,0,0,0,124
Mercês,2020-06-15,5,,0,0,165
Mercês,2020-06-18,8,,0,7,191
Mercês,2020-06-20,11,,0,3,218
Mercês,2020-06-26,12,2,0,5,325
Mercês,2020-06-30,13,5,0,6,366
Mercês,2020-07-07,16,10,0,4,408
Mercês,2020-07-14,18,12,0,2,452
Mercês,2020-07-21,18,17,0,2,472
Mercês,2020-07-28,21,18,0,1,502
Mercês,2020-08-10,22,21,0,2,521
Mercês,2020-08-19,22,21,1,3,531
Mercês,2020-09-29,27,23,1,0,556
Mercês,2020-11-19,41,36,1,5,589
Mercês,2020-11-23,44,39,1,19,598
Mercês,2020-11-28,74,41,1,38,685
Mercês,2020-12-01,104,50,1,56,649
Mercês,2020-12-04,122,54,2,61,680
Mercês,2020-12-07,173,65,2,41,690
Mercês,2020-12-11,206,124,2,53,760
Mercês,2020-12-15,206,130,5,56,776
Mercês,2020-12-22,244,152,7,42,796
Mercês,2020-12-28,284,178,9,11,859
Mercês,2021-01-05,334,214,9,14,975
Mercês,2021-01-11,354,243,10,9,1054
Mercês,2021-01-14,366,259,11,18,1093
Mercês,2021-01-20,372,268,11,23,1106
Piraúba,2020-05-29,6,2,0,18,20
Piraúba,2020-03-24,0,0,0,0,1
Piraúba,2020-04-01,0,0,0,2,3
Piraúba,2020-04-08,0,0,0,2,3
Piraúba,2020-04-17,0,0,0,9,4
Piraúba,2020-04-24,0,0,0,5,6
Piraúba,2020-04-30,0,0,0,7,6
Piraúba,2020-05-08,0,0,0,15,6
Piraúba,2020-05-11,1,0,0,17,6
Piraúba,2020-05-15,1,0,0,27,7
Piraúba,2020-05-19,2,0,0,19,10
Piraúba,2020-05-25,5,2,0,32,11
Piraúba,2020-05-29,6,2,0,18,20
Piraúba,2020-06-10,6,6,0,14,29
Piraúba,2020-06-19,6,6,0,4,27
Piraúba,2020-06-26,6,6,0,3,31
Piraúba,2020-06-30,7,6,0,14,33
Piraúba,2020-07-07,9,6,0,19,52
Piraúba,2020-07-10,10,6,0,31,60
Piraúba,2020-07-11,10,6,0,30,61
Piraúba,2020-07-13,11,6,0,46,71
Piraúba,2020-07-14,14,6,0,46,74
Piraúba,2020-07-15,16,6,0,48,82
Piraúba,2020-07-17,17,8,0,62,93
Piraúba,2020-07-21,20,10,0,69,112
Piraúba,2020-07-22,22,10,0,71,122
Piraúba,2020-07-27,26,11,0,75,156
Piraúba,2020-07-28,28,11,0,77,149
Piraúba,2020-07-29,29,11,0,78,151
Piraúba,2020-07-30,29,18,0,71,158
Piraúba,2020-08-04,31,18,0,56,195
Piraúba,2020-08-07,32,27,0,62,203
Piraúba,2020-08-10,32,27,0,69,207
Piraúba,2020-10-08,54,49,2,53,384
Piraúba,2021-01-22,405,389,9,116,933
Piraúba,2020-12-22,303,209,7,136,708
Piraúba,2020-12-23,317,238,7,119,730
Piraúba,2020-12-28,323,302,7,131,735
Piraúba,2020-12-29,334,309,7,112,760
Piraúba,2021-01-04,346,309,7,120,771
Piraúba,2021-01-05,358,321,7,106,856
Piraúba,2021-01-05,358,321,7,106,791
Piraúba,2021-01-06,360,328,7,108,796
Piraúba,2021-01-08,366,337,7,113,801
Piraúba,2021-01-14,385,354,7,98,823
Piraúba,2021-01-19,398,379,9,102,848
Piraúba,2021-01-21,400,384,9,116,855
Rio Pomba,2020-03-22,0,0,0,2,0
Rio Pomba,2020-04-02,0,0,0,8,0
Rio Pomba,2020-04-03,1,,,8,
Rio Pomba,2020-04-04,0,0,0,9,0
Rio Pomba,2020-04-07,1,,,10,
Rio Pomba,2020-04-15,0,0,0,10,2
Rio Pomba,2020-04-27,0,0,0,10,3
Rio Pomba,2020-04-29,0,0,0,9,4
Rio Pomba,2020-05-01,,,,15,
Rio Pomba,2020-05-04,1,,,16,
Rio Pomba,2020-05-05,0,0,0,10,7
Rio Pomba,2020-05-06,1,0,0,8,9
Rio Pomba,2020-05-14,3,2,1,5,13
Rio Pomba,2020-05-15,3,2,1,9,13
Rio Pomba,2020-05-18,3,2,1,12,16
Rio Pomba,2020-05-20,3,2,1,12,17
Rio Pomba,2020-05-21,3,3,1,13,17
Rio Pomba,2020-05-22,3,3,1,14,19
Rio Pomba,2020-05-24,3,3,1,15,20
Rio Pomba,2020-05-29,3,3,1,3,33
Rio Pomba,2020-04-01,1,,,,
Rio Pomba,2020-05-06,1,,,,
Rio Pomba,2020-05-11,1,1,0,6,11
Rio Pomba,2020-05-14,3,,,22,
Rio Pomba,2020-05-30,3,3,1,4,33
Rio Pomba,2020-05-31,3,3,1,4,33
Rio Pomba,2020-03-17,0,0,0,0,0
Rio Pomba,2020-02-26,0,0,0,0,0
Rio Pomba,2020-03-27,0,0,0,4,0
Rio Pomba,2020-03-29,0,0,0,6,0
Rio Pomba,2020-04-07,0,0,0,10,0
Rio Pomba,2020-04-08,0,0,0,9,1
Rio Pomba,2020-04-12,0,0,0,8,2
Rio Pomba,2020-04-30,0,0,0,10,5
Rio Pomba,2020-05-01,0,0,0,8,7
Rio Pomba,2020-05-07,1,0,0,7,10
Rio Pomba,2020-05-12,2,1,0,8,11
Rio Pomba,2020-05-13,4,2,0,5,12
Rio Pomba,2020-05-23,3,3,1,14,20
Rio Pomba,2020-05-25,3,3,1,9,26
Rio Pomba,2020-05-27,3,3,1,7,28
Rio Pomba,2020-05-28,3,3,1,5,30
Rio Pomba,2020-06-01,7,3,1,5,35
Rio Pomba,2020-06-02,10,4,1,5,43
Rio Pomba,2020-06-03,11,4,1,4,50
Rio Pomba,2020-06-04,14,4,1,6,71
Rio Pomba,2020-06-05,14,4,1,7,76
Rio Pomba,2020-06-06,14,4,1,7,90
Rio Pomba,2020-06-07,14,4,1,8,90
Rio Pomba,2020-06-09,14,4,1,7,105
Rio Pomba,2020-06-10,14,12,1,6,106
Rio Pomba,2020-06-10,14,2,1,6,106
Rio Pomba,2020-06-11,14,12,1,6,106
Rio Pomba,2020-06-12,14,12,1,6,108
Rio Pomba,2020-06-13,14,12,1,3,112
Rio Pomba,2020-06-15,14,13,1,4,113
Rio Pomba,2020-06-17,14,13,1,2,120
Rio Pomba,2020-06-18,15,13,1,3,120
Rio Pomba,2020-06-19,15,13,1,3,123
Rio Pomba,2020-06-20,16,13,1,3,124
Rio Pomba,2020-06-22,16,13,1,3,127
Rio Pomba,2020-06-23,18,13,1,2,133
Rio Pomba,2020-06-24,18,13,1,2,138
Rio Pomba,2020-06-25,18,15,1,4,145
Rio Pomba,2020-06-26,19,15,1,3,147
Rio Pomba,2020-06-28,19,16,1,3,147
Rio Pomba,2020-06-29,19,16,1,6,149
Rio Pomba,2020-06-30,21,17,1,6,153
Rio Pomba,2020-07-01,21,17,1,5,159
Rio Pomba,2020-07-02,21,18,1,4,170
Rio Pomba,2020-07-03,21,18,1,6,189
Rio Pomba,2020-07-04,21,18,1,6,192
Rio Pomba,2020-07-06,21,20,1,5,200
Rio Pomba,2020-07-07,21,20,1,5,210
Rio Pomba,2020-07-08,21,20,1,5,226
Rio Pomba,2020-07-09,21,20,1,4,237
Rio Pomba,2020-07-10,21,20,1,4,249
Rio Pomba,2020-07-11,22,20,1,4,252
Rio Pomba,2020-07-13,22,20,1,7,253
Rio Pomba,2020-07-14,23,20,1,7,263
Rio Pomba,2020-07-15,23,20,1,7,273
Rio Pomba,2020-07-16,23,20,1,7,286
Rio Pomba,2020-07-17,23,21,1,7,288
Rio Pomba,2020-07-18,23,21,1,9,303
Rio Pomba,2020-07-21,24,22,1,6,324
Rio Pomba,2020-07-22,25,22,1,9,326
Rio Pomba,2020-07-23,26,22,1,13,335
Rio Pomba,2020-07-24,27,23,1,12,343
Rio Pomba,2020-07-25,27,23,1,10,352
Rio Pomba,2020-07-27,28,24,1,11,353
Rio Pomba,2020-07-28,29,24,1,15,355
Rio Pomba,2020-07-29,29,26,1,15,365
Rio Pomba,2020-07-30,29,26,1,15,369
Rio Pomba,2020-07-31,31,26,1,16,373
Rio Pomba,2020-08-01,31,27,1,17,378
Rio Pomba,2020-08-03,31,28,1,18,382
Rio Pomba,2020-08-05,32,30,1,16,407
Rio Pomba,2020-08-04,31,28,1,22,395
Rio Pomba,2020-08-06,32,30,1,16,418
Rio Pomba,2020-08-07,32,30,1,12,433
Rio Pomba,2020-08-08,32,31,1,9,441
Rio Pomba,2020-08-10,32,31,1,13,441
Rio Pomba,2020-08-11,33,31,1,15,461
Rio Pomba,2020-08-12,34,31,1,16,477
Rio Pomba,2020-08-13,35,31,1,12,492
Rio Pomba,2020-08-14,38,31,1,7,512
Rio Pomba,2020-08-15,39,31,1,7,524
Rio Pomba,2020-08-17,40,32,1,4,530
Rio Pomba,2020-08-18,43,32,2,4,536
Rio Pomba,2020-08-19,43,32,2,4,544
Rio Pomba,2020-08-20,45,36,2,7,548
Rio Pomba,2020-08-21,46,36,2,10,556
Rio Pomba,2020-08-22,46,36,2,9,559
Rio Pomba,2020-08-23,46,36,2,10,560
Rio Pomba,2020-08-24,47,38,2,7,563
Rio Pomba,2020-08-25,47,38,2,7,564
Rio Pomba,2020-08-26,47,39,2,9,569
Rio Pomba,2020-08-27,47,42,2,10,578
Rio Pomba,2020-08-28,49,44,2,9,582
Rio Pomba,2020-08-29,51,44,2,8,585
Rio Pomba,2020-08-30,52,44,2,8,586
Rio Pomba,2020-08-31,52,45,2,4,591
Rio Pomba,2020-09-01,52,45,2,4,592
Rio Pomba,2020-09-02,53,47,2,6,623
Rio Pomba,2020-09-03,53,49,2,7,641
Rio Pomba,2020-09-04,53,49,2,4,662
Rio Pomba,2020-09-05,53,49,2,4,663
Rio Pomba,2020-09-06,54,49,2,2,666
